"member_id","party","state","member","last_name","first_name","alias"
"T000486","Democratic","New York","Torres, Ritchie","Torres"," Ritchie",NA
"T000317","Democratic","New Jersey","Torricelli, Robert G.","Torricelli"," Robert G.",NA
"T000321","Republican","Nevada","Towell, David","Towell"," David",NA
"T000322","Republican","Texas","Tower, John G.","Tower"," John G.",NA
"T000326","Democratic","New York","Towns, Edolphus","Towns"," Edolphus",NA
"T000350","Democratic","Ohio","Traficant, James A., Jr.","Traficant"," James A.",NA
"T000482","Democratic","Massachusetts","Trahan, Lori","Trahan"," Lori",NA
"T000356","Democratic","Michigan","Traxler, Bob","Traxler"," Bob",NA
"T000362","Republican","Louisiana","Treen, David C.","Treen"," David C.",NA
"T000367","Republican","Virginia","Trible, Paul S., Jr.","Trible"," Paul S.",NA
"T000483","Democratic","Maryland","Trone, David J.","Trone"," David J.",NA
"T000475","Republican","Michigan","Trott, David A.","Trott"," David A.",NA
"T000465","Democratic","Massachusetts","Tsongas, Niki","Tsongas"," Niki",NA
"T000393","Democratic","Massachusetts","Tsongas, Paul E.","Tsongas"," Paul E.",NA
"T000278","Republican","Alabama","Tuberville, Tommy","Tuberville"," Tommy",NA
"T000405","Democratic","California","Tucker, Walter R., III","Tucker"," Walter R.",NA
"T000410","Democratic","California","Tunney, John V.","Tunney"," John V.",NA
"T000424","Democratic","Texas","Turner, Jim","Turner"," Jim",NA
"T000463","Republican","Ohio","Turner, Michael R.","Turner"," Michael R.",NA
"T000471","Republican","New York","Turner, Robert L.","Turner"," Robert L.",NA
"U000038","Democratic","Colorado","Udall, Mark","Udall"," Mark",NA
"U000001","Democratic","Arizona","Udall, Morris K.","Udall"," Morris K.",NA
"U000039","Democratic","New Mexico","Udall, Tom","Udall"," Tom",NA
"U000004","Democratic","Oregon","Ullman, Al","Ullman"," Al",NA
"U000040","Democratic","Illinois","Underwood, Lauren","Underwood"," Lauren",NA
"U000014","Democratic","Guam","Underwood, Robert A.","Underwood"," Robert A.",NA
"U000017","Democratic","Washington","Unsoeld, Jolene","Unsoeld"," Jolene",NA
"U000031","Republican","Michigan","Upton, Fred","Upton"," Fred",NA
"V000129","Republican","California","Valadao, David G.","Valadao"," David G.",NA
"V000006","Democratic","North Carolina","Valentine, Tim","Valentine"," Tim",NA
"V000024","Democratic","California","Van Deerlin, Lionel","Van Deerlin"," Lionel",NA
"V000133","Republican","New Jersey","Van Drew, Jefferson","Van Drew"," Jefferson",NA
"V000134","Republican","Texas","Van Duyne, Beth","Van Duyne"," Beth",NA
"V000128","Democratic","Maryland","Van Hollen, Chris","Van Hollen"," Chris",NA
"V000135","Republican","Wisconsin","Van Orden, Derrick","Van Orden"," Derrick",NA
"V000137","Republican","Ohio","Vance, J. D.","Vance"," J. D.",NA
"V000027","Republican","Michigan","Vander Jagt, Guy","Vander Jagt"," Guy",NA
"V000029","Democratic","Michigan","Vander Veen, Richard F.","Vander Veen"," Richard F.",NA
"V000026","Democratic","Texas","Vandergriff, Tommy J.","Vandergriff"," Tommy J.",NA
"V000047","Democratic","Ohio","Vanik, Charles A.","Vanik"," Charles A.",NA
"V000130","Democratic","California","Vargas, Juan","Vargas"," Juan",NA
"V000136","Democratic","New Mexico","Vasquez, Gabe","Vasquez"," Gabe",NA
"V000131","Democratic","Texas","Veasey, Marc A.","Veasey"," Marc A.",NA
"V000132","Democratic","Texas","Vela, Filemon","Vela"," Filemon",NA
"V000081","Democratic","New York","Velázquez, Nydia M.","Velázquez"," Nydia M.",NA
"V000087","Democratic","Minnesota","Vento, Bruce F.","Vento"," Bruce F.",NA
"V000093","Republican","California","Veysey, Victor V.","Veysey"," Victor V.",NA
"V000098","Democratic","Pennsylvania","Vigorito, Joseph P.","Vigorito"," Joseph P.",NA
"V000108","Democratic","Indiana","Visclosky, Peter J.","Visclosky"," Peter J.",NA
"V000127","Republican","Louisiana","Vitter, David","Vitter"," David",NA
"V000126","Republican","Ohio","Voinovich, George V.","Voinovich"," George V.",NA
"V000112","Democratic","Missouri","Volkmer, Harold L.","Volkmer"," Harold L.",NA
"V000124","Republican","Nevada","Vucanovich, Barbara F.","Vucanovich"," Barbara F.",NA
"W000018","Democratic","Louisiana","Waggonner, Joe D., Jr.","Waggonner"," Joe D.",NA
"W000812","Republican","Missouri","Wagner, Ann","Wagner"," Ann",NA
"W000798","Republican","Michigan","Walberg, Tim","Walberg"," Tim",NA
"W000791","Republican","Oregon","Walden, Greg","Walden"," Greg",NA
"G000408","Republican","Utah","Waldholtz, Enid Greene","Waldholtz"," Enid Greene",NA
"W000035","Democratic","California","Waldie, Jerome R.","Waldie"," Jerome R.",NA
"W000038","Democratic","New York","Waldon, Alton R., Jr.","Waldon"," Alton R.",NA
"W000044","Democratic","Pennsylvania","Walgren, Doug","Walgren"," Doug",NA
"W000819","Republican","North Carolina","Walker, Mark","Walker"," Mark",NA
"W000068","Republican","Pennsylvania","Walker, Robert S.","Walker"," Robert S.",NA
"W000092","Republican","Wyoming","Wallop, Malcolm","Wallop"," Malcolm",NA
"W000813","Republican","Indiana","Walorski, Jackie","Walorski"," Jackie",NA
"W000099","Republican","New York","Walsh, James T.","Walsh"," James T.",NA
"W000811","Republican","Illinois","Walsh, Joe","Walsh"," Joe",NA
"W000818","Democratic","Montana","Walsh, John E.","Walsh"," John E.",NA
"W000107","Republican","New York","Walsh, William F.","Walsh"," William F.",NA
"W000820","Republican","California","Walters, Mimi","Walters"," Mimi",NA
"W000823","Republican","Florida","Waltz, Michael","Waltz"," Michael",NA
"W000799","Democratic","Minnesota","Walz, Timothy J.","Walz"," Timothy J.",NA
"W000119","Republican","Tennessee","Wamp, Zach","Wamp"," Zach",NA
"W000121","Republican","Virginia","Wampler, William C.","Wampler"," William C.",NA
"W000139","Democratic","Kentucky","Ward, Mike","Ward"," Mike",NA
"W000147","Republican","Pennsylvania","Ware, John H.","Ware"," John H.",NA
"W000154","Republican","Virginia","Warner, John","Warner"," John",NA
"W000805","Democratic","Virginia","Warner, Mark R.","Warner"," Mark R.",NA
"W000790","Democratic","Georgia","Warnock, Raphael G.","Warnock"," Raphael G.",NA
"W000817","Democratic","Massachusetts","Warren, Elizabeth","Warren"," Elizabeth",NA
"W000177","Democratic","Texas","Washington, Craig A.","Washington"," Craig A.",NA
"W000180","Democratic","Illinois","Washington, Harold","Washington"," Harold",NA
"W000797","Democratic","Florida","Wasserman Schultz, Debbie","Wasserman Schultz"," Debbie",NA
"W000187","Democratic","California","Waters, Maxine","Waters"," Maxine",NA
"W000824","Republican","Kansas","Watkins, Steve","Watkins"," Steve",NA
"W000194","Republican","Oklahoma","Watkins, Wes","Watkins"," Wes",NA
"W000822","Democratic","New Jersey","Watson Coleman, Bonnie","Watson Coleman"," Bonnie",NA
"W000794","Democratic","California","Watson, Diane E.","Watson"," Diane E.",NA
"W000207","Democratic","North Carolina","Watt, Melvin L.","Watt"," Melvin L.",NA
"W000210","Republican","Oklahoma","Watts, J. C., Jr.","Watts"," J. C.",NA
"W000215","Democratic","California","Waxman, Henry A.","Waxman"," Henry A.",NA
"W000227","Democratic","Oregon","Weaver, James H.","Weaver"," James H.",NA
"W000803","Democratic","Virginia","Webb, Jim","Webb"," Jim",NA
"W000235","Republican","Ohio","Weber, Ed","Weber"," Ed",NA
"W000814","Republican","Texas","Weber, Randy K.","Weber"," Randy K.",NA
"W000237","Republican","Minnesota","Weber, Vin","Weber"," Vin",NA
"W000806","Republican","Florida","Webster, Daniel","Webster"," Daniel",NA
"W000253","Republican","Connecticut","Weicker, Lowell P., Jr.","Weicker"," Lowell P.",NA
"W000792","Democratic","New York","Weiner, Anthony D.","Weiner"," Anthony D.",NA
"W000258","Democratic","New York","Weiss, Ted","Weiss"," Ted",NA
"W000800","Democratic","Vermont","Welch, Peter","Welch"," Peter",NA
"W000268","Republican","Pennsylvania","Weldon, Curt","Weldon"," Curt",NA
"W000267","Republican","Florida","Weldon, Dave","Weldon"," Dave",NA
"W000273","Republican","Illinois","Weller, Jerry","Weller"," Jerry",NA
"W000288","Democratic","Minnesota","Wellstone, Paul D.","Wellstone"," Paul D.",NA
"W000815","Republican","Ohio","Wenstrup, Brad R.","Wenstrup"," Brad R.",NA
"W000807","Republican","Florida","West, Allen B.","West"," Allen B.",NA
"W000821","Republican","Arkansas","Westerman, Bruce","Westerman"," Bruce",NA
"W000796","Republican","Georgia","Westmoreland, Lynn A.","Westmoreland"," Lynn A.",NA
"W000314","Democratic","Florida","Wexler, Robert","Wexler"," Robert",NA
"W000825","Democratic","Virginia","Wexton, Jennifer","Wexton"," Jennifer",NA
"W000315","Democratic","Rhode Island","Weygand, Robert A.","Weygand"," Robert A.",NA
"W000317","Republican","Ohio","Whalen, Charles W., Jr.","Whalen"," Charles W.",NA
"W000326","Democratic","Missouri","Wheat, Alan","Wheat"," Alan",NA
"W000390","Democratic","Texas","White, Richard C.","White"," Richard C.",NA
"W000391","Republican","Washington","White, Rick","White"," Rick",NA
"W000802","Democratic","Rhode Island","Whitehouse, Sheldon","Whitehouse"," Sheldon",NA
"W000406","Republican","Virginia","Whitehurst, G. William","Whitehurst"," G. William",NA
"W000413","Republican","Kentucky","Whitfield, Ed","Whitfield"," Ed",NA
"W000419","Democratic","North Carolina","Whitley, Charles O., Sr.","Whitley"," Charles O.",NA
"W000426","Republican","Kansas","Whittaker, Bob","Whittaker"," Bob",NA
"W000428","Democratic","Mississippi","Whitten, Jamie L.","Whitten"," Jamie L.",NA
"W000437","Republican","Mississippi","Wicker, Roger F.","Wicker"," Roger F.",NA
"W000445","Republican","New Jersey","Widnall, William B.","Widnall"," William B.",NA
"W000448","Republican","California","Wiggins, Charles E.","Wiggins"," Charles E.",NA
"W000826","Democratic","Pennsylvania","Wild, Susan","Wild"," Susan",NA
"W000828","Republican","New York","Williams, Brandon","Williams"," Brandon",NA
"W000502","Democratic","New Jersey","Williams, Harrison A., Jr.","Williams"," Harrison A.",NA
"W000525","Republican","Pennsylvania","Williams, Lawrence G.","Williams"," Lawrence G.",NA
"W000528","Republican","Ohio","Williams, Lyle","Williams"," Lyle",NA
"W000788","Democratic","Georgia","Williams, Nikema","Williams"," Nikema",NA
"W000520","Democratic","Montana","Williams, Pat","Williams"," Pat",NA
"W000816","Republican","Texas","Williams, Roger","Williams"," Roger",NA
"W000570","Democratic","Texas","Wilson, Charles","Wilson"," Charles",NA
"W000801","Democratic","Ohio","Wilson, Charles A.","Wilson"," Charles A.",NA
"W000571","Democratic","California","Wilson, Charles H.","Wilson"," Charles H.",NA
"W000808","Democratic","Florida","Wilson, Frederica S.","Wilson"," Frederica S.",NA
"W000789","Republican","New Mexico","Wilson, Heather","Wilson"," Heather",NA
"W000795","Republican","South Carolina","Wilson, Joe","Wilson"," Joe",NA
"W000607","Republican","California","Wilson, Pete","Wilson"," Pete",NA
"W000610","Republican","California","Wilson, Robert C.","Wilson"," Robert C.",NA
"W000636","Republican","Kansas","Winn, Larry, Jr.","Winn"," Larry",NA
"W000647","Democratic","Colorado","Wirth, Timothy","Wirth"," Timothy",NA
"W000654","Democratic","West Virginia","Wise, Robert E., Jr.","Wise"," Robert E.",NA
"W000804","Republican","Virginia","Wittman, Robert J.","Wittman"," Robert J.",NA
"W000665","Democratic","Pennsylvania","Wofford, Harris","Wofford"," Harris",NA
"W000672","Republican","Virginia","Wolf, Frank R.","Wolf"," Frank R.",NA
"W000680","Democratic","New York","Wolff, Lester L.","Wolff"," Lester L.",NA
"W000682","Democratic","Michigan","Wolpe, Howard E.","Wolpe"," Howard E.",NA
"W000809","Republican","Arkansas","Womack, Steve","Womack"," Steve",NA
"W000686","Democratic","Guam","Won Pat, Antonio B.","Won Pat"," Antonio B.",NA
"W000810","Republican","Georgia","Woodall, Rob","Woodall"," Rob",NA
"W000738","Democratic","California","Woolsey, Lynn C.","Woolsey"," Lynn C.",NA
"W000752","Republican","New York","Wortley, George C.","Wortley"," George C.",NA
"W000763","Democratic","Texas","Wright, James C., Jr.","Wright"," James C.",NA
"W000827","Republican","Texas","Wright, Ron","Wright"," Ron",NA
"W000793","Democratic","Oregon","Wu, David","Wu"," David",NA
"W000777","Democratic","Texas","Wyatt, Joe, Jr.","Wyatt"," Joe",NA
"W000778","Republican","Oregon","Wyatt, Wendell","Wyatt"," Wendell",NA
"W000779","Democratic","Oregon","Wyden, Ron","Wyden"," Ron",NA
"W000780","Republican","New York","Wydler, John W.","Wydler"," John W.",NA
"W000781","Republican","Ohio","Wylie, Chalmers P.","Wylie"," Chalmers P.",NA
"W000782","Republican","New Hampshire","Wyman, Louis C.","Wyman"," Louis C.",NA
"W000784","Democratic","Maryland","Wynn, Albert Russell","Wynn"," Albert Russell",NA
"Y000067","Republican","Indiana","Yakym, Rudy","Yakym"," Rudy",NA
"Y000062","Democratic","Kentucky","Yarmuth, John A.","Yarmuth"," John A.",NA
"Y000013","Democratic","Illinois","Yates, Sidney R.","Yates"," Sidney R.",NA
"Y000014","Democratic","Pennsylvania","Yatron, Gus","Yatron"," Gus",NA
"Y000063","Republican","Kansas","Yoder, Kevin","Yoder"," Kevin",NA
"Y000065","Republican","Florida","Yoho, Ted S.","Yoho"," Ted S.",NA
"Y000028","Democratic","Georgia","Young, Andrew","Young"," Andrew",NA
"Y000031","Republican","Florida","Young, C. W. Bill","Young"," C. W. Bill",NA
"Y000066","Republican","Iowa","Young, David","Young"," David",NA
"Y000033","Republican","Alaska","Young, Don","Young"," Don",NA
"Y000035","Republican","South Carolina","Young, Edward","Young"," Edward",NA
"Y000043","Democratic","Texas","Young, John","Young"," John",NA
"Y000047","Republican","North Dakota","Young, Milton R.","Young"," Milton R.",NA
"Y000051","Democratic","Missouri","Young, Robert A.","Young"," Robert A.",NA
"Y000052","Republican","Illinois","Young, Samuel H.","Young"," Samuel H.",NA
"Y000064","Republican","Indiana","Young, Todd","Young"," Todd",NA
"Z000001","Democratic","Wisconsin","Zablocki, Clement J.","Zablocki"," Clement J.",NA
"Z000002","Democratic","New York","Zeferetti, Leo C.","Zeferetti"," Leo C.",NA
"Z000017","Republican","New York","Zeldin, Lee M.","Zeldin"," Lee M.",NA
"Z000004","Republican","New Hampshire","Zeliff, William H., Jr.","Zeliff"," William H.",NA
"Z000008","Republican","New Jersey","Zimmer, Dick","Zimmer"," Dick",NA
"Z000018","Republican","Montana","Zinke, Ryan K.","Zinke"," Ryan K.",NA
"Z000010","Republican","Indiana","Zion, Roger H.","Zion"," Roger H.",NA
"Z000013","Democratic","Nebraska","Zorinsky, Edward","Zorinsky"," Edward",NA
"Z000014","Republican","California","Zschau, Edwin V. W.","Zschau"," Edwin V. W.",NA
"Z000016","Republican","Minnesota","Zwach, John M.","Zwach"," John M.",NA
"B000029","Republican","Florida","Bafalis, L. A. (Republican - Florida)","Bafalis"," L. A. ","Skip"
"B000592","Democratic","Louisiana","Boggs, Corinne C. (Democratic - Louisiana)","Boggs"," Corinne C. ","Lindy"
"C000488","Democratic","Missouri","Clay, William (Democratic - Missouri)","Clay"," William ","Bill"
"C000868","Democratic","Alabama","Cramer, Robert E., Jr. (Democratic - Alabama)","Cramer"," Robert E.","Bud"
"C000992","Republican","Washington","Cunningham, John E. (Republican - Washington)","Cunningham"," John E. ","Jack"
"C000994","Republican","California","Cunningham, Randy (Republican - California)","Cunningham"," Randy ","Duke"
"D000038","Democratic","Virginia","Daniel, W. C. (Democratic - Virginia)","Daniel"," W. C. ","Dan"
"D000051","Democratic","Georgia","Darden, George (Democratic - Georgia)","Darden"," George ","Buddy"
"G000072","Republican","Utah","Garn, E. J. (Republican - Utah)","Garn"," E. J. ","Jake"
"H000448","Democratic","North Carolina","Hefner, W. G. (Democratic - North Carolina)","Hefner"," W. G. ","Bill"
"H000452","Republican","North Carolina","Heineman, Frederick K. (Republican - North Carolina)","Heineman"," Frederick K. ","Fred"
"H000901","Democratic","Louisiana","Huckaby, Thomas J. (Democratic - Louisiana)","Huckaby"," Thomas J. ","Jerry"
"H000905","Democratic","Kentucky","Huddleston, Walter (Democratic - Kentucky)","Huddleston"," Walter ","Dee"
"J000148","Republican","Colorado","Johnson, James P. (Republican - Colorado)","Johnson"," James P. ","Jim"
"J000200","Republican","North Carolina","Johnston, Eugene (Republican - North Carolina)","Johnston"," Eugene ","Gene"
"L000167","Democratic","Louisiana","Leach, Claude, Jr. (Democratic - Louisiana)","Leach"," Claude","Buddy"
"L000411","Democratic","Louisiana","Long, Cathy (Democratic - Louisiana)","Long"," Cathy ","Mrs."
"M000242","Republican","California","Mathias, Robert B. (Republican - California)","Mathias"," Robert B. ","Bob"
"M000306","Republican","California","McCandless, Alfred A. (Republican - California)","McCandless"," Alfred A. ","Al"
"M000865","Democratic","Mississippi","Montgomery, G. V. (Democratic - Mississippi)","Montgomery"," G. V. ","Sonny"
"O000166","Republican","Idaho","Otter, C. L. (Republican - Idaho)","Otter"," C. L. ","Butch"
"P000080","Republican","Virginia","Parris, Stanford E. (Republican - Virginia)","Parris"," Stanford E. ","Stan"
"P000259","Democratic","Florida","Peterson, Douglas (Democratic - Florida)","Peterson"," Douglas ","Pete"
"Q000013","Republican","Tennessee","Quillen, James H. (Republican - Tennessee)","Quillen"," James H. ","Jimmy"
"S000669","Republican","Kentucky","Snyder, M. G. (Republican - Kentucky)","Snyder"," M. G. ","Gene"
"S000962","Democratic","Florida","Stone, Richard (Democratic - Florida)","Stone"," Richard ","Dick"
"S001039","Democratic","Georgia","Stuckey, W. S., Jr. (Democratic - Georgia)","Stuckey"," W. S.","Bill"
"S001057","Democratic","Missouri","Sullivan, Leonor K. (Democratic - Missouri)","Sullivan"," Leonor K. ","Mrs."
"T000034","Democratic","South Carolina","Tallon, Robert M. (Democratic - South Carolina)","Tallon"," Robert M. ","Robin"
